Bene_Geo_Lvl,Bene_Geo_Desc,Bene_Geo_Cd,Bene_Age_Lvl,Bene_Demo_Lvl,Bene_Demo_Desc,Bene_Cond,Prvlnc
State,Montana,30,<65,Sex,Female,"Autism Spectrum Disorders",""
State,Montana,30,All,Sex,Female,"Autism Spectrum Disorders",0.0005
State,Montana,30,65+,Sex,Male,"Autism Spectrum Disorders",""
State,Montana,30,<65,Sex,Male,"Autism Spectrum Disorders",""
State,Montana,30,All,Sex,Male,"Autism Spectrum Disorders",0.0015
National,National,"",All,All,All,"Autism Spectrum Disorders",0.0008
National,National,"",65+,"Dual Status","Medicare Only","Autism Spectrum Disorders",0
National,National,"",<65,"Dual Status","Medicare Only","Autism Spectrum Disorders",0.0006
National,National,"",All,"Dual Status","Medicare Only","Autism Spectrum Disorders",0.0001
National,National,"",65+,"Dual Status","Medicare and Medicaid","Autism Spectrum Disorders",0.0003
National,National,"",<65,"Dual Status","Medicare and Medicaid","Autism Spectrum Disorders",0.008
National,National,"",All,"Dual Status","Medicare and Medicaid","Autism Spectrum Disorders",0.0036
National,National,"",65+,Sex,Female,"Autism Spectrum Disorders",0.0001
National,National,"",<65,Sex,Female,"Autism Spectrum Disorders",0.0025
National,National,"",All,Sex,Female,"Autism Spectrum Disorders",0.0004
National,National,"",65+,Sex,Male,"Autism Spectrum Disorders",0.0001
National,National,"",<65,Sex,Male,"Autism Spectrum Disorders",0.0064
National,National,"",All,Sex,Male,"Autism Spectrum Disorders",0.0014
State,Nebraska,31,All,All,All,"Autism Spectrum Disorders",0.0008
State,Nebraska,31,65+,"Dual Status","Medicare Only","Autism Spectrum Disorders",""
State,Nebraska,31,<65,"Dual Status","Medicare Only","Autism Spectrum Disorders",""
State,Nebraska,31,All,"Dual Status","Medicare Only","Autism Spectrum Disorders",""
State,Nebraska,31,65+,"Dual Status","Medicare and Medicaid","Autism Spectrum Disorders",""
State,Nebraska,31,<65,"Dual Status","Medicare and Medicaid","Autism Spectrum Disorders",""
State,Nebraska,31,All,"Dual Status","Medicare and Medicaid","Autism Spectrum Disorders",""
State,Nebraska,31,65+,Sex,Female,"Autism Spectrum Disorders",""
State,Nebraska,31,<65,Sex,Female,"Autism Spectrum Disorders",""
State,Nebraska,31,All,Sex,Female,"Autism Spectrum Disorders",0.0004
State,Nebraska,31,65+,Sex,Male,"Autism Spectrum Disorders",""
State,Nebraska,31,<65,Sex,Male,"Autism Spectrum Disorders",""
State,Nebraska,31,All,Sex,Male,"Autism Spectrum Disorders",0.0014
State,Nevada,32,All,All,All,"Autism Spectrum Disorders",0.0004
State,Nevada,32,65+,"Dual Status","Medicare Only","Autism Spectrum Disorders",""
State,Nevada,32,<65,"Dual Status","Medicare Only","Autism Spectrum Disorders",""
State,Nevada,32,All,"Dual Status","Medicare Only","Autism Spectrum Disorders",""
State,Nevada,32,65+,"Dual Status","Medicare and Medicaid","Autism Spectrum Disorders",""
State,Nevada,32,<65,"Dual Status","Medicare and Medicaid","Autism Spectrum Disorders",""
State,Nevada,32,All,"Dual Status","Medicare and Medicaid","Autism Spectrum Disorders",""
State,Nevada,32,65+,Sex,Female,"Autism Spectrum Disorders",""
State,Nevada,32,<65,Sex,Female,"Autism Spectrum Disorders",""
State,Nevada,32,All,Sex,Female,"Autism Spectrum Disorders",0.0002
State,Nevada,32,65+,Sex,Male,"Autism Spectrum Disorders",""
State,Nevada,32,<65,Sex,Male,"Autism Spectrum Disorders",""
State,Nevada,32,All,Sex,Male,"Autism Spectrum Disorders",0.0006
State,"New Hampshire",33,All,All,All,"Autism Spectrum Disorders",0.0009
State,"New Hampshire",33,65+,"Dual Status","Medicare Only","Autism Spectrum Disorders",""
State,"New Hampshire",33,<65,"Dual Status","Medicare Only","Autism Spectrum Disorders",""
State,"New Hampshire",33,All,"Dual Status","Medicare Only","Autism Spectrum Disorders",0.0001
State,"New Hampshire",33,65+,"Dual Status","Medicare and Medicaid","Autism Spectrum Disorders",""
State,"New Hampshire",33,<65,"Dual Status","Medicare and Medicaid","Autism Spectrum Disorders",""
State,"New Hampshire",33,All,"Dual Status","Medicare and Medicaid","Autism Spectrum Disorders",0.0052
State,"New Hampshire",33,65+,Sex,Female,"Autism Spectrum Disorders",""
State,"New Hampshire",33,<65,Sex,Female,"Autism Spectrum Disorders",""
State,"New Hampshire",33,All,Sex,Female,"Autism Spectrum Disorders",0.0004
State,"New Hampshire",33,65+,Sex,Male,"Autism Spectrum Disorders",""
State,"New Hampshire",33,<65,Sex,Male,"Autism Spectrum Disorders",""
State,"New Hampshire",33,All,Sex,Male,"Autism Spectrum Disorders",0.0015
State,"New Jersey",34,All,All,All,"Autism Spectrum Disorders",0.0013
State,"New Jersey",34,65+,"Dual Status","Medicare Only","Autism Spectrum Disorders",0
State,"New Jersey",34,<65,"Dual Status","Medicare Only","Autism Spectrum Disorders",0.0015
State,"New Jersey",34,All,"Dual Status","Medicare Only","Autism Spectrum Disorders",0.0002
State,"New Jersey",34,65+,"Dual Status","Medicare and Medicaid","Autism Spectrum Disorders",0.0007
State,"New Jersey",34,<65,"Dual Status","Medicare and Medicaid","Autism Spectrum Disorders",0.0186
State,"New Jersey",34,All,"Dual Status","Medicare and Medicaid","Autism Spectrum Disorders",0.0074
State,"New Jersey",34,65+,Sex,Female,"Autism Spectrum Disorders",0.0001
State,"New Jersey",34,<65,Sex,Female,"Autism Spectrum Disorders",0.005
State,"New Jersey",34,All,Sex,Female,"Autism Spectrum Disorders",0.0006
State,"New Jersey",34,65+,Sex,Male,"Autism Spectrum Disorders",0.0001
State,"New Jersey",34,<65,Sex,Male,"Autism Spectrum Disorders",0.0132
State,"New Jersey",34,All,Sex,Male,"Autism Spectrum Disorders",0.0022
State,"New Mexico",35,All,All,All,"Autism Spectrum Disorders",0.0008
State,"New Mexico",35,65+,"Dual Status","Medicare Only","Autism Spectrum Disorders",""
State,"New Mexico",35,<65,"Dual Status","Medicare Only","Autism Spectrum Disorders",""
State,"New Mexico",35,All,"Dual Status","Medicare Only","Autism Spectrum Disorders",""
State,"New Mexico",35,65+,"Dual Status","Medicare and Medicaid","Autism Spectrum Disorders",""
State,"New Mexico",35,<65,"Dual Status","Medicare and Medicaid","Autism Spectrum Disorders",""
State,"New Mexico",35,All,"Dual Status","Medicare and Medicaid","Autism Spectrum Disorders",""
State,"New Mexico",35,65+,Sex,Female,"Autism Spectrum Disorders",""
State,"New Mexico",35,<65,Sex,Female,"Autism Spectrum Disorders",""
State,"New Mexico",35,All,Sex,Female,"Autism Spectrum Disorders",0.0004
State,"New Mexico",35,65+,Sex,Male,"Autism Spectrum Disorders",""
State,"New Mexico",35,<65,Sex,Male,"Autism Spectrum Disorders",""
State,"New Mexico",35,All,Sex,Male,"Autism Spectrum Disorders",0.0011
State,"New York",36,All,All,All,"Autism Spectrum Disorders",0.0017
State,"New York",36,65+,"Dual Status","Medicare Only","Autism Spectrum Disorders",0
State,"New York",36,<65,"Dual Status","Medicare Only","Autism Spectrum Disorders",0.0007
State,"New York",36,All,"Dual Status","Medicare Only","Autism Spectrum Disorders",0.0001
State,"New York",36,65+,"Dual Status","Medicare and Medicaid","Autism Spectrum Disorders",0.0004
State,"New York",36,<65,"Dual Status","Medicare and Medicaid","Autism Spectrum Disorders",0.0161
State,"New York",36,All,"Dual Status","Medicare and Medicaid","Autism Spectrum Disorders",0.0061
State,"New York",36,65+,Sex,Female,"Autism Spectrum Disorders",0.0001
State,"New York",36,<65,Sex,Female,"Autism Spectrum Disorders",0.0048
State,"New York",36,All,Sex,Female,"Autism Spectrum Disorders",0.0007
State,"New York",36,65+,Sex,Male,"Autism Spectrum Disorders",0.0002
State,"New York",36,<65,Sex,Male,"Autism Spectrum Disorders",0.0131
State,"New York",36,All,Sex,Male,"Autism Spectrum Disorders",0.003
State,"North Carolina",37,All,All,All,"Autism Spectrum Disorders",0.0007
State,"North Carolina",37,65+,"Dual Status","Medicare Only","Autism Spectrum Disorders",0
State,"North Carolina",37,<65,"Dual Status","Medicare Only","Autism Spectrum Disorders",0.0006
State,"North Carolina",37,All,"Dual Status","Medicare Only","Autism Spectrum Disorders",0.0001
State,"North Carolina",37,65+,"Dual Status","Medicare and Medicaid","Autism Spectrum Disorders",0.0002
State,"North Carolina",37,<65,"Dual Status","Medicare and Medicaid","Autism Spectrum Disorders",0.0061
State,"North Carolina",37,All,"Dual Status","Medicare and Medicaid","Autism Spectrum Disorders",0.0029
State,"North Carolina",37,65+,Sex,Female,"Autism Spectrum Disorders",0
State,"North Carolina",37,<65,Sex,Female,"Autism Spectrum Disorders",0.0017
State,"North Carolina",37,All,Sex,Female,"Autism Spectrum Disorders",0.0003
State,"North Carolina",37,65+,Sex,Male,"Autism Spectrum Disorders",0.0001
State,"North Carolina",37,<65,Sex,Male,"Autism Spectrum Disorders",0.0053
State,"North Carolina",37,All,Sex,Male,"Autism Spectrum Disorders",0.0013
State,"North Dakota",38,All,All,All,"Autism Spectrum Disorders",0.0009
State,"North Dakota",38,65+,"Dual Status","Medicare Only","Autism Spectrum Disorders",""
State,"North Dakota",38,<65,"Dual Status","Medicare Only","Autism Spectrum Disorders",""
State,"North Dakota",38,All,"Dual Status","Medicare Only","Autism Spectrum Disorders",""
State,"North Dakota",38,65+,"Dual Status","Medicare and Medicaid","Autism Spectrum Disorders",""
State,"North Dakota",38,<65,"Dual Status","Medicare and Medicaid","Autism Spectrum Disorders",""
State,"North Dakota",38,All,"Dual Status","Medicare and Medicaid","Autism Spectrum Disorders",""
State,"North Dakota",38,65+,Sex,Female,"Autism Spectrum Disorders",""
State,"North Dakota",38,<65,Sex,Female,"Autism Spectrum Disorders",""
State,"North Dakota",38,All,Sex,Female,"Autism Spectrum Disorders",0.0004
State,"North Dakota",38,65+,Sex,Male,"Autism Spectrum Disorders",""
State,"North Dakota",38,<65,Sex,Male,"Autism Spectrum Disorders",""
State,"North Dakota",38,All,Sex,Male,"Autism Spectrum Disorders",0.0015
State,Ohio,39,All,All,All,"Autism Spectrum Disorders",0.0008
State,Ohio,39,65+,"Dual Status","Medicare Only","Autism Spectrum Disorders",0
State,Ohio,39,<65,"Dual Status","Medicare Only","Autism Spectrum Disorders",0.0008
State,Ohio,39,All,"Dual Status","Medicare Only","Autism Spectrum Disorders",0.0001
State,Ohio,39,65+,"Dual Status","Medicare and Medicaid","Autism Spectrum Disorders",0.0005
State,Ohio,39,<65,"Dual Status","Medicare and Medicaid","Autism Spectrum Disorders",0.0078
State,Ohio,39,All,"Dual Status","Medicare and Medicaid","Autism Spectrum Disorders",0.0041
State,Ohio,39,65+,Sex,Female,"Autism Spectrum Disorders",0.0001
State,Ohio,39,<65,Sex,Female,"Autism Spectrum Disorders",0.0023
State,Ohio,39,All,Sex,Female,"Autism Spectrum Disorders",0.0004
State,Ohio,39,65+,Sex,Male,"Autism Spectrum Disorders",0.0001
State,Ohio,39,<65,Sex,Male,"Autism Spectrum Disorders",0.0068
State,Ohio,39,All,Sex,Male,"Autism Spectrum Disorders",0.0014
State,Oklahoma,40,All,All,All,"Autism Spectrum Disorders",0.0005
State,Oklahoma,40,65+,"Dual Status","Medicare Only","Autism Spectrum Disorders",""
State,Oklahoma,40,<65,"Dual Status","Medicare Only","Autism Spectrum Disorders",""
State,Oklahoma,40,All,"Dual Status","Medicare Only","Autism Spectrum Disorders",0.0001
State,Oklahoma,40,65+,"Dual Status","Medicare and Medicaid","Autism Spectrum Disorders",""
State,Oklahoma,40,<65,"Dual Status","Medicare and Medicaid","Autism Spectrum Disorders",""
State,Oklahoma,40,All,"Dual Status","Medicare and Medicaid","Autism Spectrum Disorders",0.002
State,Oklahoma,40,65+,Sex,Female,"Autism Spectrum Disorders",0.0001
State,Oklahoma,40,<65,Sex,Female,"Autism Spectrum Disorders",0.0011
State,Oklahoma,40,All,Sex,Female,"Autism Spectrum Disorders",0.0002
State,Oklahoma,40,65+,Sex,Male,"Autism Spectrum Disorders",0.0001
State,Oklahoma,40,<65,Sex,Male,"Autism Spectrum Disorders",0.0034
State,Oklahoma,40,All,Sex,Male,"Autism Spectrum Disorders",0.0008
State,Oregon,41,All,All,All,"Autism Spectrum Disorders",0.0009
State,Oregon,41,65+,"Dual Status","Medicare Only","Autism Spectrum Disorders",0
State,Oregon,41,<65,"Dual Status","Medicare Only","Autism Spectrum Disorders",0.0011
State,Oregon,41,All,"Dual Status","Medicare Only","Autism Spectrum Disorders",0.0002
State,Oregon,41,65+,"Dual Status","Medicare and Medicaid","Autism Spectrum Disorders",0.0005
State,Oregon,41,<65,"Dual Status","Medicare and Medicaid","Autism Spectrum Disorders",0.01
State,Oregon,41,All,"Dual Status","Medicare and Medicaid","Autism Spectrum Disorders",0.0052
State,Oregon,41,65+,Sex,Female,"Autism Spectrum Disorders",""
State,Oregon,41,<65,Sex,Female,"Autism Spectrum Disorders",""
State,Oregon,41,All,Sex,Female,"Autism Spectrum Disorders",0.0005
State,Oregon,41,65+,Sex,Male,"Autism Spectrum Disorders",""
State,Oregon,41,<65,Sex,Male,"Autism Spectrum Disorders",""
State,Oregon,41,All,Sex,Male,"Autism Spectrum Disorders",0.0014
State,Pennsylvania,42,All,All,All,"Autism Spectrum Disorders",0.0009
State,Pennsylvania,42,65+,"Dual Status","Medicare Only","Autism Spectrum Disorders",0
State,Pennsylvania,42,<65,"Dual Status","Medicare Only","Autism Spectrum Disorders",0.0009
State,Pennsylvania,42,All,"Dual Status","Medicare Only","Autism Spectrum Disorders",0.0001
State,Pennsylvania,42,65+,"Dual Status","Medicare and Medicaid","Autism Spectrum Disorders",0.0006
State,Pennsylvania,42,<65,"Dual Status","Medicare and Medicaid","Autism Spectrum Disorders",0.0097
State,Pennsylvania,42,All,"Dual Status","Medicare and Medicaid","Autism Spectrum Disorders",0.0047
State,Pennsylvania,42,65+,Sex,Female,"Autism Spectrum Disorders",0.0001
State,Pennsylvania,42,<65,Sex,Female,"Autism Spectrum Disorders",0.0033
State,Pennsylvania,42,All,Sex,Female,"Autism Spectrum Disorders",0.0005
State,Pennsylvania,42,65+,Sex,Male,"Autism Spectrum Disorders",0.0001
State,Pennsylvania,42,<65,Sex,Male,"Autism Spectrum Disorders",0.007
State,Pennsylvania,42,All,Sex,Male,"Autism Spectrum Disorders",0.0015
State,"Puerto Rico","",All,All,All,"Autism Spectrum Disorders",""
State,"Puerto Rico","",65+,"Dual Status","Medicare Only","Autism Spectrum Disorders",""
State,"Puerto Rico","",<65,"Dual Status","Medicare Only","Autism Spectrum Disorders",""
State,"Puerto Rico","",All,"Dual Status","Medicare Only","Autism Spectrum Disorders",""
State,"Puerto Rico","",65+,"Dual Status","Medicare and Medicaid","Autism Spectrum Disorders",""
State,"Puerto Rico","",<65,"Dual Status","Medicare and Medicaid","Autism Spectrum Disorders",""
State,"Puerto Rico","",All,"Dual Status","Medicare and Medicaid","Autism Spectrum Disorders",""
State,"Puerto Rico","",65+,Sex,Female,"Autism Spectrum Disorders",""
State,"Puerto Rico","",<65,Sex,Female,"Autism Spectrum Disorders",""
State,"Puerto Rico","",All,Sex,Female,"Autism Spectrum Disorders",""
State,"Puerto Rico","",65+,Sex,Male,"Autism Spectrum Disorders",""
State,"Puerto Rico","",<65,Sex,Male,"Autism Spectrum Disorders",""
State,"Puerto Rico","",All,Sex,Male,"Autism Spectrum Disorders",""
State,"Rhode Island",44,All,All,All,"Autism Spectrum Disorders",0.001
State,"Rhode Island",44,65+,"Dual Status","Medicare Only","Autism Spectrum Disorders",""
State,"Rhode Island",44,<65,"Dual Status","Medicare Only","Autism Spectrum Disorders",""
State,"Rhode Island",44,All,"Dual Status","Medicare Only","Autism Spectrum Disorders",0.0002
State,"Rhode Island",44,65+,"Dual Status","Medicare and Medicaid","Autism Spectrum Disorders",""
State,"Rhode Island",44,<65,"Dual Status","Medicare and Medicaid","Autism Spectrum Disorders",""
State,"Rhode Island",44,All,"Dual Status","Medicare and Medicaid","Autism Spectrum Disorders",0.0035
State,"Rhode Island",44,65+,Sex,Female,"Autism Spectrum Disorders",""
State,"Rhode Island",44,<65,Sex,Female,"Autism Spectrum Disorders",""
State,"Rhode Island",44,All,Sex,Female,"Autism Spectrum Disorders",0.0004
State,"Rhode Island",44,65+,Sex,Male,"Autism Spectrum Disorders",""
State,"Rhode Island",44,<65,Sex,Male,"Autism Spectrum Disorders",""
State,"Rhode Island",44,All,Sex,Male,"Autism Spectrum Disorders",0.0019
State,"South Carolina",45,All,All,All,"Autism Spectrum Disorders",0.0006
State,"South Carolina",45,65+,"Dual Status","Medicare Only","Autism Spectrum Disorders",""
State,"South Carolina",45,<65,"Dual Status","Medicare Only","Autism Spectrum Disorders",""
State,"South Carolina",45,All,"Dual Status","Medicare Only","Autism Spectrum Disorders",0.0001
State,"South Carolina",45,65+,"Dual Status","Medicare and Medicaid","Autism Spectrum Disorders",""
State,"South Carolina",45,<65,"Dual Status","Medicare and Medicaid","Autism Spectrum Disorders",""
State,"South Carolina",45,All,"Dual Status","Medicare and Medicaid","Autism Spectrum Disorders",0.0026
State,"South Carolina",45,65+,Sex,Female,"Autism Spectrum Disorders",""
State,"South Carolina",45,<65,Sex,Female,"Autism Spectrum Disorders",""
State,"South Carolina",45,All,Sex,Female,"Autism Spectrum Disorders",0.0003
State,"South Carolina",45,65+,Sex,Male,"Autism Spectrum Disorders",""
State,"South Carolina",45,<65,Sex,Male,"Autism Spectrum Disorders",""
State,"South Carolina",45,All,Sex,Male,"Autism Spectrum Disorders",0.001
State,"South Dakota",46,All,All,All,"Autism Spectrum Disorders",0.0011
State,"South Dakota",46,65+,"Dual Status","Medicare Only","Autism Spectrum Disorders",""
State,"South Dakota",46,<65,"Dual Status","Medicare Only","Autism Spectrum Disorders",""
State,"South Dakota",46,All,"Dual Status","Medicare Only","Autism Spectrum Disorders",""
State,"South Dakota",46,65+,"Dual Status","Medicare and Medicaid","Autism Spectrum Disorders",""
State,"South Dakota",46,<65,"Dual Status","Medicare and Medicaid","Autism Spectrum Disorders",""
State,"South Dakota",46,All,"Dual Status","Medicare and Medicaid","Autism Spectrum Disorders",""
State,"South Dakota",46,65+,Sex,Female,"Autism Spectrum Disorders",""
State,"South Dakota",46,<65,Sex,Female,"Autism Spectrum Disorders",""
State,"South Dakota",46,All,Sex,Female,"Autism Spectrum Disorders",0.0006
State,"South Dakota",46,65+,Sex,Male,"Autism Spectrum Disorders",""
State,"South Dakota",46,<65,Sex,Male,"Autism Spectrum Disorders",""
State,"South Dakota",46,All,Sex,Male,"Autism Spectrum Disorders",0.0018
State,Tennessee,47,All,All,All,"Autism Spectrum Disorders",0.0005
State,Tennessee,47,65+,"Dual Status","Medicare Only","Autism Spectrum Disorders",0
State,Tennessee,47,<65,"Dual Status","Medicare Only","Autism Spectrum Disorders",0.0003
State,Tennessee,47,All,"Dual Status","Medicare Only","Autism Spectrum Disorders",0.0001
State,Tennessee,47,65+,"Dual Status","Medicare and Medicaid","Autism Spectrum Disorders",0.0001
State,Tennessee,47,<65,"Dual Status","Medicare and Medicaid","Autism Spectrum Disorders",0.0034
State,Tennessee,47,All,"Dual Status","Medicare and Medicaid","Autism Spectrum Disorders",0.0018
State,Tennessee,47,65+,Sex,Female,"Autism Spectrum Disorders",0
